Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
7086361926,2016/4/24,"3,520",2.16,2.16,0.00,0.00,0.00,0.00,2.15,0.00,0.00,0.00,125.00,566.00,"2,049.00"
7086361926,2016/4/25,"10,091",6.82,6.82,0.00,3.75,0.00,0.70,2.37,0.00,69.00,39.00,129.00,706.00,"2,752.00"
7086361926,2016/4/26,"10,387",7.07,7.07,0.00,4.16,0.00,0.77,2.12,0.00,70.00,33.00,132.00,726.00,"2,781.00"
7086361926,2016/4/27,"11,107",8.34,8.34,0.00,5.63,0.00,0.18,2.53,0.00,55.00,6.00,145.00,829.00,"2,693.00"
7086361926,2016/4/28,"11,584",7.80,7.80,0.00,2.79,0.00,1.64,3.36,0.00,54.00,48.00,161.00,810.00,"2,862.00"
7086361926,2016/4/29,"7,881",4.95,4.95,0.00,0.49,0.00,0.45,4.00,0.00,24.00,36.00,182.00,"1,198.00","2,616.00"
7086361926,2016/4/30,"14,560",9.41,9.41,0.00,3.12,0.00,1.04,5.24,0.00,42.00,17.00,308.00,584.00,"2,995.00"
7086361926,2016/5/1,"12,390",8.07,8.07,0.00,2.30,0.00,0.90,4.85,0.00,30.00,15.00,258.00,685.00,"2,730.00"
7086361926,2016/5/2,"10,052",6.81,6.81,0.00,3.48,0.00,0.66,2.66,0.00,66.00,26.00,139.00,737.00,"2,754.00"
7086361926,2016/5/3,"10,288",6.76,6.76,0.00,2.74,0.00,0.85,3.16,0.00,57.00,36.00,152.00,761.00,"2,754.00"
7086361926,2016/5/4,"10,988",8.31,8.31,0.00,5.28,0.00,0.12,2.90,0.00,45.00,12.00,135.00,843.00,"2,655.00"
7086361926,2016/5/5,"8,564",5.60,5.60,0.00,1.78,0.00,0.83,2.95,0.00,24.00,14.00,149.00,"1,253.00","2,386.00"
7086361926,2016/5/6,"12,461",8.38,8.38,0.00,3.82,0.00,1.43,3.12,0.00,84.00,35.00,154.00,834.00,"2,924.00"
7086361926,2016/5/7,"12,827",8.48,8.48,0.00,1.46,0.00,2.33,4.68,0.00,20.00,42.00,209.00,621.00,"2,739.00"
7086361926,2016/5/8,"10,677",7.10,7.10,0.00,2.31,0.00,1.53,3.25,0.00,32.00,27.00,147.00,695.00,"2,534.00"
7086361926,2016/5/9,"13,566",9.11,9.11,0.00,4.26,0.00,1.71,3.12,0.00,67.00,50.00,171.00,743.00,"2,960.00"
7086361926,2016/5/10,"14,433",10.79,10.79,0.00,7.11,0.00,1.20,2.45,0.00,72.00,23.00,106.00,"1,182.00","2,800.00"
7086361926,2016/5/11,"9,572",6.52,6.52,0.00,2.89,0.00,1.39,2.23,0.00,57.00,40.00,128.00,757.00,"2,735.00"
7086361926,2016/5/12,"3,789",2.56,2.56,0.00,0.38,0.00,0.27,1.89,0.00,5.00,4.00,58.00,343.00,"1,199.00"
8053475328,2016/4/12,"18,060",14.12,14.12,0.00,11.64,0.00,0.39,2.10,0.00,116.00,8.00,123.00,"1,193.00","3,186.00"
8053475328,2016/4/13,"16,433",13.35,13.35,0.00,10.43,0.00,0.47,2.45,0.00,95.00,12.00,156.00,"1,177.00","3,140.00"
8053475328,2016/4/14,"20,159",15.97,15.97,0.00,12.34,0.00,0.21,3.36,0.00,119.00,5.00,193.00,"1,123.00","3,411.00"
8053475328,2016/4/15,"20,669",16.24,16.24,0.00,13.26,0.00,0.39,2.59,0.00,132.00,8.00,158.00,"1,142.00","3,410.00"
8053475328,2016/4/16,"14,549",11.11,11.11,0.00,9.36,0.00,0.27,1.49,0.00,96.00,6.00,83.00,"1,255.00","2,867.00"
8053475328,2016/4/17,"18,827",13.69,13.69,0.00,9.24,0.00,0.80,3.64,0.00,111.00,21.00,195.00,"1,113.00","3,213.00"
8053475328,2016/4/18,"17,076",12.66,12.66,0.00,9.08,0.00,0.23,3.35,0.00,102.00,6.00,195.00,"1,137.00","3,133.00"
8053475328,2016/4/19,"15,929",12.48,12.48,0.00,9.22,0.00,0.31,2.95,0.00,90.00,7.00,191.00,"1,152.00","3,114.00"
8053475328,2016/4/20,"15,108",12.19,12.19,0.00,9.58,0.00,0.23,2.38,0.00,89.00,5.00,158.00,695.00,"3,043.00"
8053475328,2016/4/21,"16,057",12.51,12.51,0.00,9.67,0.00,0.25,2.58,0.00,100.00,6.00,170.00,"1,164.00","3,103.00"
8053475328,2016/4/22,"10,520",8.29,8.29,0.00,6.26,0.00,0.15,1.88,0.00,60.00,3.00,117.00,"1,260.00","2,655.00"
8053475328,2016/4/23,"22,359",17.19,17.19,0.00,12.54,0.00,0.63,4.02,0.00,125.00,14.00,223.00,741.00,"3,554.00"
8053475328,2016/4/24,"22,988",17.95,17.95,0.00,13.13,0.00,1.55,3.26,0.00,129.00,33.00,182.00,"1,096.00","3,577.00"
8053475328,2016/4/25,"20,500",15.69,15.69,0.00,11.37,0.00,0.46,3.86,0.00,118.00,9.00,209.00,"1,104.00","3,403.00"
8053475328,2016/4/26,"12,685",9.62,9.62,0.00,6.31,0.00,0.20,3.10,0.00,68.00,5.00,185.00,"1,182.00","2,846.00"
8053475328,2016/4/27,"12,422",9.82,9.82,0.00,6.46,0.00,0.43,2.93,0.00,60.00,10.00,183.00,"1,187.00","2,852.00"
8053475328,2016/4/28,"15,447",12.40,12.40,0.00,9.67,0.00,0.39,2.35,0.00,90.00,9.00,153.00,"1,188.00","3,062.00"
8053475328,2016/4/29,"12,315",9.65,9.65,0.00,6.17,0.00,0.31,3.17,0.00,58.00,8.00,159.00,"1,215.00","2,794.00"
8053475328,2016/4/30,"7,135",5.59,5.59,0.00,2.99,0.00,0.06,2.54,0.00,27.00,1.00,131.00,"1,281.00","2,408.00"
8053475328,2016/5/1,"1,170",0.85,0.85,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,51.00,"1,389.00","1,886.00"
8053475328,2016/5/2,"1,969",1.43,1.43,0.00,0.00,0.00,0.00,1.43,0.00,0.00,0.00,95.00,"1,345.00","1,988.00"
8053475328,2016/5/3,"15,484",11.90,11.90,0.00,8.39,0.00,0.93,2.59,0.00,87.00,22.00,165.00,"1,166.00","3,023.00"
8053475328,2016/5/4,"14,581",11.15,11.15,0.00,8.82,0.00,0.40,1.91,0.00,89.00,8.00,123.00,"1,220.00","2,918.00"
8053475328,2016/5/5,"14,990",11.51,11.51,0.00,8.85,0.00,0.45,2.21,0.00,93.00,9.00,130.00,"1,208.00","2,950.00"
8053475328,2016/5/6,"13,953",11.00,11.00,0.00,9.10,0.00,0.69,1.21,0.00,90.00,15.00,90.00,"1,245.00","2,859.00"
8053475328,2016/5/7,"19,769",15.67,15.67,0.00,12.44,0.00,0.88,2.35,0.00,121.00,20.00,148.00,"1,076.00","3,331.00"
8053475328,2016/5/8,"22,026",17.65,17.65,0.00,13.40,0.00,0.59,3.66,0.00,125.00,14.00,228.00,"1,073.00","3,589.00"
8053475328,2016/5/9,"12,465",9.38,9.38,0.00,6.12,0.00,0.57,2.69,0.00,66.00,12.00,148.00,"1,214.00","2,765.00"
8053475328,2016/5/10,"14,810",11.36,11.36,0.00,9.09,0.00,0.42,1.85,0.00,96.00,10.00,115.00,"1,219.00","2,926.00"
8053475328,2016/5/11,"12,209",9.40,9.40,0.00,6.08,0.00,0.28,3.04,0.00,60.00,7.00,184.00,"1,189.00","2,809.00"
8053475328,2016/5/12,"4,998",3.91,3.91,0.00,2.95,0.00,0.20,0.76,0.00,28.00,4.00,39.00,839.00,"1,505.00"
8253242879,2016/4/12,"9,033",7.16,7.16,0.00,5.43,0.00,0.14,1.59,0.00,40.00,2.00,154.00,"1,244.00","2,044.00"
8253242879,2016/4/13,"8,053",6.10,6.10,0.00,4.17,0.00,0.63,1.31,0.00,35.00,11.00,96.00,"1,298.00","1,935.00"
8253242879,2016/4/14,"5,234",3.46,3.46,0.00,1.93,0.00,0.99,0.54,0.00,29.00,16.00,33.00,"1,362.00","1,705.00"
8253242879,2016/4/15,"2,672",1.77,1.77,0.00,0.00,0.00,0.00,1.76,0.00,0.00,0.00,105.00,"1,335.00","1,632.00"
8253242879,2016/4/16,"9,256",6.14,6.14,0.00,0.43,0.00,3.27,2.45,0.00,6.00,51.00,115.00,"1,268.00","1,880.00"
8253242879,2016/4/17,"10,204",7.91,7.91,0.00,5.43,0.00,0.15,2.33,0.00,41.00,5.00,157.00,"1,237.00","2,112.00"
8253242879,2016/4/18,"5,151",3.48,3.48,0.00,1.04,0.00,0.63,1.80,0.00,16.00,16.00,130.00,"1,278.00","1,829.00"
8253242879,2016/4/19,"4,212",2.78,2.78,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.00,164.00,"1,276.00","1,763.00"
8253242879,2016/4/20,"6,466",4.27,4.27,0.00,0.33,0.01,0.82,3.11,0.01,5.00,18.00,216.00,"1,201.00","1,931.00"
8253242879,2016/4/21,"11,268",8.56,8.56,0.00,5.88,0.00,0.93,1.75,0.00,49.00,20.00,172.00,"1,199.00","2,218.00"
8253242879,2016/4/22,"2,824",1.87,1.87,0.00,0.00,0.00,0.00,1.87,0.00,0.00,0.00,120.00,"1,320.00","1,651.00"
8253242879,2016/4/23,"9,282",6.26,6.26,0.00,2.09,0.00,1.04,3.13,0.00,30.00,26.00,191.00,"1,193.00","2,132.00"
8253242879,2016/4/24,"8,905",7.13,7.13,0.00,5.60,0.00,0.19,1.34,0.00,41.00,4.00,82.00,"1,313.00","1,976.00"
8253242879,2016/4/25,"6,829",4.51,4.51,0.00,0.36,0.00,2.39,1.77,0.00,7.00,54.00,118.00,"1,261.00","1,909.00"
8253242879,2016/4/26,"4,562",3.04,3.04,0.00,1.18,0.00,0.49,1.37,0.00,19.00,14.00,108.00,"1,299.00","1,813.00"
8253242879,2016/4/27,"10,232",8.18,8.18,0.00,6.24,0.00,0.23,1.70,0.00,45.00,5.00,104.00,"1,286.00","2,008.00"
8253242879,2016/4/28,"2,718",1.80,1.80,0.00,0.67,0.00,0.78,0.34,0.00,11.00,16.00,20.00,"1,393.00","1,580.00"
8253242879,2016/4/29,"6,260",4.26,4.26,0.00,1.29,0.00,0.54,2.40,0.00,16.00,14.00,136.00,"1,257.00","1,854.00"
8253242879,2016/4/30,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00",0.00
8378563200,2016/4/12,"7,626",6.05,6.05,2.25,0.83,0.00,0.71,4.50,0.00,65.00,15.00,156.00,723.00,"3,635.00"
8378563200,2016/4/13,"12,386",9.82,9.82,2.09,4.96,0.00,0.65,4.21,0.00,116.00,14.00,169.00,680.00,"4,079.00"
8378563200,2016/4/14,"13,318",10.56,10.56,2.25,5.62,0.00,1.03,3.91,0.00,123.00,21.00,174.00,699.00,"4,163.00"
8378563200,2016/4/15,"14,461",11.47,11.47,0.00,4.91,0.00,1.15,5.41,0.00,60.00,23.00,190.00,729.00,"3,666.00"
8378563200,2016/4/16,"11,207",8.89,8.89,0.00,5.37,0.00,1.07,2.44,0.00,64.00,21.00,142.00,563.00,"3,363.00"
8378563200,2016/4/17,"2,132",1.69,1.69,0.00,0.00,0.00,0.00,1.69,0.00,0.00,0.00,93.00,599.00,"2,572.00"
8378563200,2016/4/18,"13,630",10.81,10.81,2.09,5.05,0.00,0.56,5.20,0.00,117.00,10.00,174.00,720.00,"4,157.00"
8378563200,2016/4/19,"13,070",10.36,10.36,2.25,5.30,0.00,0.88,4.18,0.00,120.00,19.00,154.00,737.00,"4,092.00"
8378563200,2016/4/20,"9,388",7.44,7.44,2.09,2.23,0.00,0.44,4.78,0.00,82.00,8.00,169.00,763.00,"3,787.00"
8378563200,2016/4/21,"15,148",12.01,12.01,2.25,6.90,0.00,0.82,4.29,0.00,137.00,16.00,145.00,677.00,"4,236.00"
8378563200,2016/4/22,"12,200",9.67,9.67,2.09,4.91,0.00,0.59,4.18,0.00,113.00,12.00,159.00,769.00,"4,044.00"
8378563200,2016/4/23,"5,709",4.53,4.53,0.00,1.52,0.00,0.52,2.48,0.00,19.00,10.00,136.00,740.00,"2,908.00"
8378563200,2016/4/24,"3,703",2.94,2.94,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,135.00,734.00,"2,741.00"
8378563200,2016/4/25,"12,405",9.84,9.84,2.09,5.05,0.00,0.87,3.92,0.00,117.00,16.00,141.00,692.00,"4,005.00"
8378563200,2016/4/26,"16,208",12.85,12.85,0.00,7.51,0.00,0.92,4.42,0.00,90.00,18.00,161.00,593.00,"3,763.00"
8378563200,2016/4/27,"7,359",5.84,5.84,0.00,0.33,0.00,0.18,5.33,0.00,4.00,4.00,192.00,676.00,"3,061.00"
8378563200,2016/4/28,"5,417",4.30,4.30,0.00,0.90,0.00,0.49,2.91,0.00,11.00,10.00,139.00,711.00,"2,884.00"
8378563200,2016/4/29,"6,175",4.90,4.90,0.00,0.25,0.00,0.36,4.27,0.00,3.00,7.00,172.00,767.00,"2,982.00"
8378563200,2016/4/30,"2,946",2.34,2.34,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,121.00,780.00,"2,660.00"
8378563200,2016/5/1,"11,419",9.06,9.06,0.00,6.03,0.00,0.56,2.47,0.00,71.00,10.00,127.00,669.00,"3,369.00"
8378563200,2016/5/2,"6,064",4.81,4.81,2.09,0.63,0.00,0.17,4.01,0.00,63.00,4.00,142.00,802.00,"3,491.00"
8378563200,2016/5/3,"8,712",6.91,6.91,2.25,1.34,0.00,1.06,4.50,0.00,71.00,20.00,195.00,822.00,"3,784.00"
8378563200,2016/5/4,"7,875",6.24,6.24,0.00,1.56,0.00,0.49,4.20,0.00,19.00,10.00,167.00,680.00,"3,110.00"
8378563200,2016/5/5,"8,567",6.79,6.79,2.25,0.89,0.00,0.16,5.74,0.00,66.00,3.00,214.00,764.00,"3,783.00"
8378563200,2016/5/6,"7,045",5.59,5.59,2.09,1.55,0.00,0.25,3.78,0.00,74.00,5.00,166.00,831.00,"3,644.00"
8378563200,2016/5/7,"4,468",3.54,3.54,0.00,0.00,0.00,0.00,3.54,0.00,0.00,0.00,158.00,851.00,"2,799.00"
8378563200,2016/5/8,"2,943",2.33,2.33,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,139.00,621.00,"2,685.00"
8378563200,2016/5/9,"8,382",6.65,6.65,2.09,1.27,0.00,0.66,4.72,0.00,71.00,13.00,171.00,772.00,"3,721.00"
8378563200,2016/5/10,"6,582",5.22,5.22,2.25,0.66,0.00,0.64,3.92,0.00,63.00,13.00,152.00,840.00,"3,586.00"
8378563200,2016/5/11,"9,143",7.25,7.25,2.09,1.39,0.00,0.59,5.27,0.00,72.00,10.00,184.00,763.00,"3,788.00"
8378563200,2016/5/12,"4,561",3.62,3.62,0.00,0.65,0.00,0.27,2.69,0.00,8.00,6.00,102.00,433.00,"1,976.00"
8583815059,2016/4/12,"5,014",3.91,3.91,0.00,0.00,0.00,0.33,3.58,0.00,0.00,7.00,196.00,"1,237.00","2,650.00"
8583815059,2016/4/13,"5,571",4.35,4.35,0.00,0.15,0.00,0.97,3.23,0.00,2.00,23.00,163.00,"1,252.00","2,654.00"
8583815059,2016/4/14,"3,135",2.45,2.45,0.00,0.00,0.00,0.00,2.43,0.00,0.00,0.00,134.00,"1,306.00","2,443.00"
8583815059,2016/4/15,"3,430",2.68,2.68,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,65.00,"1,375.00","2,505.00"
8583815059,2016/4/16,"5,319",4.15,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,693.00"
8583815059,2016/4/17,"3,008",2.35,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,439.00"
8583815059,2016/4/18,"3,864",3.01,3.01,0.00,0.31,0.00,1.06,1.35,0.00,4.00,22.00,105.00,"1,309.00","2,536.00"
8583815059,2016/4/19,"5,697",4.44,4.44,0.00,0.53,0.00,0.48,3.44,0.00,7.00,10.00,166.00,"1,257.00","2,668.00"
8583815059,2016/4/20,"5,273",4.11,4.11,0.00,0.00,0.00,1.04,3.07,0.00,0.00,27.00,167.00,"1,246.00","2,647.00"
8583815059,2016/4/21,"8,538",6.66,6.66,0.00,2.63,0.00,1.02,3.01,0.00,35.00,18.00,158.00,"1,229.00","2,883.00"
8583815059,2016/4/22,"8,687",6.78,6.78,0.00,0.29,0.00,2.41,4.08,0.00,4.00,54.00,212.00,"1,170.00","2,944.00"
8583815059,2016/4/23,"9,423",7.35,7.35,0.00,0.53,0.00,2.03,4.75,0.00,7.00,44.00,238.00,"1,151.00","3,012.00"
8583815059,2016/4/24,"8,286",6.46,6.46,0.00,0.15,0.00,2.05,4.27,0.00,2.00,44.00,206.00,"1,188.00","2,889.00"
8583815059,2016/4/25,"4,503",3.51,3.51,0.00,1.47,0.00,0.24,1.81,0.00,18.00,6.00,122.00,"1,294.00","2,547.00"
8583815059,2016/4/26,"10,499",8.19,8.19,0.00,0.07,0.00,4.22,3.89,0.00,1.00,91.00,214.00,"1,134.00","3,093.00"
8583815059,2016/4/27,"12,474",9.73,9.73,0.00,6.60,0.00,0.27,2.87,0.00,77.00,5.00,129.00,"1,229.00","3,142.00"
8583815059,2016/4/28,"6,174",4.82,4.82,0.00,0.00,0.00,1.20,3.61,0.00,0.00,28.00,203.00,"1,209.00","2,757.00"
8583815059,2016/4/29,"15,168",11.83,11.83,0.00,3.90,0.00,3.00,4.92,0.00,46.00,67.00,258.00,"1,069.00","3,513.00"
8583815059,2016/4/30,"10,085",7.87,7.87,0.00,0.15,0.00,1.28,6.43,0.00,2.00,28.00,317.00,"1,093.00","3,164.00"
8583815059,2016/5/1,"4,512",3.52,3.52,0.00,0.78,0.00,0.12,2.04,0.00,10.00,2.00,117.00,"1,311.00","2,596.00"
8583815059,2016/5/2,"8,469",6.61,6.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,894.00"
8583815059,2016/5/3,"12,015",9.37,9.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","3,212.00"
8583815059,2016/5/4,"3,588",2.80,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","2,516.00"
8583815059,2016/5/5,"12,427",9.69,9.69,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,70.00,"1,370.00","3,266.00"
8583815059,2016/5/6,"5,843",4.56,4.56,0.00,0.14,0.00,1.19,3.23,0.00,2.00,22.00,166.00,"1,250.00","2,683.00"
8583815059,2016/5/7,"6,117",4.77,4.77,0.00,0.00,0.00,0.00,4.77,0.00,0.00,0.00,250.00,"1,190.00","2,810.00"
8583815059,2016/5/8,"9,217",7.19,7.19,0.00,0.22,0.00,3.31,3.66,0.00,3.00,72.00,182.00,"1,183.00","2,940.00"
8583815059,2016/5/9,"9,877",7.70,7.70,0.00,5.76,0.00,0.17,1.73,0.00,66.00,4.00,110.00,"1,260.00","2,947.00"
8583815059,2016/5/10,"8,240",6.43,6.43,0.00,0.69,0.00,2.01,3.72,0.00,9.00,43.00,162.00,"1,226.00","2,846.00"
8583815059,2016/5/11,"8,701",6.79,6.79,0.00,0.37,0.00,3.24,3.17,0.00,5.00,71.00,177.00,"1,106.00","2,804.00"
8583815059,2016/5/12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00",0.00
8792009665,2016/4/12,"2,564",1.64,1.64,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.00,116.00,831.00,"2,044.00"
8792009665,2016/4/13,"1,320",0.84,0.84,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,82.00,806.00,"1,934.00"
8792009665,2016/4/14,"1,219",0.78,0.78,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,84.00,853.00,"1,963.00"
8792009665,2016/4/15,"2,483",1.59,1.59,0.00,0.00,0.00,0.00,1.59,0.00,0.00,0.00,126.00,937.00,"2,009.00"
8792009665,2016/4/16,244,0.16,0.16,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,12.00,"1,428.00","1,721.00"
8792009665,2016/4/17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/4/18,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/4/19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/4/20,"3,147",2.01,2.01,0.00,0.00,0.00,0.28,1.74,0.00,0.00,10.00,139.00,744.00,"2,188.00"
8792009665,2016/4/21,144,0.09,0.09,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,9.00,"1,431.00","1,720.00"
8792009665,2016/4/22,"4,068",2.60,2.60,0.00,0.05,0.00,0.28,2.27,0.00,1.00,20.00,195.00,817.00,"2,419.00"
8792009665,2016/4/23,"5,245",3.36,3.36,0.00,0.16,0.00,0.44,2.75,0.00,8.00,45.00,232.00,795.00,"2,748.00"
8792009665,2016/4/24,400,0.26,0.26,0.00,0.04,0.00,0.05,0.16,0.00,3.00,8.00,19.00,"1,410.00","1,799.00"
8792009665,2016/4/25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/4/26,"1,321",0.85,0.85,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,80.00,"1,360.00","1,928.00"
8792009665,2016/4/27,"1,758",1.13,1.13,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,112.00,900.00,"2,067.00"
8792009665,2016/4/28,"6,157",3.94,3.94,0.00,0.00,0.00,0.00,3.94,0.00,0.00,0.00,310.00,714.00,"2,780.00"
8792009665,2016/4/29,"8,360",5.35,5.35,0.00,0.14,0.00,0.28,4.93,0.00,6.00,14.00,380.00,634.00,"3,101.00"
8792009665,2016/4/30,"7,174",4.59,4.59,0.00,0.33,0.00,0.36,3.91,0.00,10.00,20.00,301.00,749.00,"2,896.00"
8792009665,2016/5/1,"1,619",1.04,1.04,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,79.00,834.00,"1,962.00"
8792009665,2016/5/2,"1,831",1.17,1.17,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,101.00,916.00,"2,015.00"
8792009665,2016/5/3,"2,421",1.55,1.55,0.00,0.00,0.00,0.00,1.55,0.00,0.00,0.00,156.00,739.00,"2,297.00"
8792009665,2016/5/4,"2,283",1.46,1.46,0.00,0.00,0.00,0.00,1.46,0.00,0.00,0.00,129.00,848.00,"2,067.00"
8792009665,2016/5/5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/5/6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/5/7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/5/8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/5/9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,440.00","1,688.00"
8792009665,2016/5/10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,57.00
8877689391,2016/4/12,"23,186",20.40,20.40,0.00,12.22,0.00,0.34,7.82,0.00,85.00,7.00,312.00,"1,036.00","3,921.00"
8877689391,2016/4/13,"15,337",9.58,9.58,0.00,3.55,0.00,0.38,5.64,0.00,108.00,18.00,216.00,"1,098.00","3,566.00"
8877689391,2016/4/14,"21,129",18.98,18.98,0.00,10.55,0.02,0.59,7.75,0.02,68.00,13.00,298.00,"1,061.00","3,793.00"
8877689391,2016/4/15,"13,422",7.17,7.17,0.00,0.05,0.01,0.05,7.01,0.01,106.00,1.00,281.00,"1,052.00","3,934.00"
8877689391,2016/4/16,"29,326",25.29,25.29,0.00,13.24,0.00,1.21,10.71,0.00,94.00,29.00,429.00,888.00,"4,547.00"
8877689391,2016/4/17,"15,118",8.87,8.87,0.00,0.00,0.00,0.07,8.79,0.00,58.00,15.00,307.00,"1,060.00","3,545.00"
8877689391,2016/4/18,"11,423",8.67,8.67,0.00,2.44,0.00,0.27,5.94,0.00,29.00,5.00,191.00,"1,215.00","2,761.00"
8877689391,2016/4/19,"18,785",17.40,17.40,0.00,12.15,0.00,0.18,5.03,0.00,82.00,13.00,214.00,"1,131.00","3,676.00"
8877689391,2016/4/20,"19,948",18.11,18.11,0.00,11.02,0.00,0.69,6.34,0.00,73.00,19.00,225.00,"1,123.00","3,679.00"
8877689391,2016/4/21,"19,377",17.62,17.62,0.00,12.29,0.00,0.42,4.89,0.00,82.00,13.00,226.00,"1,119.00","3,659.00"
8877689391,2016/4/22,"18,258",16.31,16.31,0.00,10.23,0.05,0.03,5.97,0.05,61.00,2.00,236.00,"1,141.00","3,427.00"
8877689391,2016/4/23,"11,200",7.43,7.43,0.00,0.00,0.01,0.00,7.40,0.01,102.00,6.00,300.00,"1,032.00","3,891.00"
8877689391,2016/4/24,"16,674",15.74,15.74,0.00,11.01,0.00,0.01,4.69,0.00,64.00,1.00,227.00,"1,148.00","3,455.00"
8877689391,2016/4/25,"12,986",8.74,8.74,0.00,2.37,0.01,0.07,6.27,0.01,113.00,8.00,218.00,"1,101.00","3,802.00"
8877689391,2016/4/26,"11,101",8.43,8.43,0.00,1.76,0.00,0.13,6.50,0.00,22.00,3.00,258.00,"1,157.00","2,860.00"
8877689391,2016/4/27,"23,629",20.65,20.65,0.00,13.07,0.00,0.44,7.10,0.00,93.00,8.00,235.00,"1,104.00","3,808.00"
8877689391,2016/4/28,"14,890",11.30,11.30,0.00,4.93,0.00,0.38,5.97,0.00,58.00,8.00,231.00,"1,143.00","3,060.00"
8877689391,2016/4/29,"9,733",7.39,7.39,0.00,1.38,0.00,0.17,5.79,0.00,18.00,5.00,210.00,"1,207.00","2,698.00"
8877689391,2016/4/30,"27,745",26.72,26.72,0.00,21.66,0.00,0.08,4.93,0.00,124.00,4.00,223.00,"1,089.00","4,398.00"
8877689391,2016/5/1,"10,930",8.32,8.32,0.00,3.13,0.00,0.57,4.57,0.00,36.00,12.00,166.00,"1,226.00","2,786.00"
8877689391,2016/5/2,"4,790",3.64,3.64,0.00,0.00,0.00,0.00,3.56,0.00,0.00,0.00,105.00,"1,335.00","2,189.00"
8877689391,2016/5/3,"10,818",8.21,8.21,0.00,1.39,0.01,0.10,6.67,0.01,19.00,3.00,229.00,"1,189.00","2,817.00"
8877689391,2016/5/4,"18,193",16.30,16.30,0.00,10.42,0.00,0.31,5.53,0.00,66.00,8.00,212.00,"1,154.00","3,477.00"
8877689391,2016/5/5,"14,055",10.67,10.67,0.00,5.46,0.00,0.82,4.37,0.00,67.00,15.00,188.00,"1,170.00","3,052.00"
8877689391,2016/5/6,"21,727",19.34,19.34,0.00,12.79,0.00,0.29,6.16,0.00,96.00,17.00,232.00,"1,095.00","4,015.00"
8877689391,2016/5/7,"12,332",8.13,8.13,0.00,0.08,0.00,0.96,6.99,0.00,105.00,28.00,271.00,"1,036.00","4,142.00"
8877689391,2016/5/8,"10,686",8.11,8.11,0.00,1.08,0.00,0.20,6.80,0.00,17.00,4.00,245.00,"1,174.00","2,847.00"
